app,priority,status,source_text,translated_text,refs
frappe,P2,missing,Domain Settings,Paramètres de domaine,frappe/core/doctype/domain_settings/domain_settings.json
frappe,P2,missing,"Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","N'encodez pas les balises HTML telles que &lt;script&gt; ou simplement des caractères comme &lt; ou &gt;, car ils pourraient être intentionnellement utilisés dans ce domaine",frappe/core/doctype/docfield/docfield.json frappe/custom/doctype/customize_form_field/customize_form_field.json
frappe,P2,missing,Donut,Donut,frappe/desk/doctype/dashboard_chart/dashboard_chart.json
frappe,P2,missing,Download,Télécharger,frappe/core/doctype/file/file.js:15 frappe/core/doctype/user/user.js:481 frappe/email/doctype/auto_email_report/auto_email_report.js:8 frappe/public/js/frappe/form/grid.js:66
frappe,P2,missing,Download Backups,Télécharger des sauvegardes,frappe/desk/page/backups/backups.js:4
frappe,P2,missing,Download Template,Télécharger le modèle,frappe/core/doctype/data_import/data_import.json
frappe,P2,missing,Download as CSV,Télécharger au format CSV,frappe/core/doctype/prepared_report/prepared_report.js:49
frappe,P2,missing,Dr,Docteur,frappe/desk/page/setup_wizard/install_fixtures.py:46
frappe,P2,missing,Due Date,Date d'échéance,frappe/desk/doctype/todo/todo.json
frappe,P2,missing,Duration,Durée,frappe/core/doctype/docfield/docfield.json frappe/core/doctype/recorder/recorder.json frappe/core/doctype/recorder_query/recorder_query.json frappe/core/doctype/report_column/report_column.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/website/doctype/web_form_field/web_form_field.json
frappe,P2,missing,Dynamic,Dynamique,frappe/core/doctype/doctype/doctype.json
frappe,P2,missing,Edit,Modifier,frappe/core/doctype/comment/comment.json frappe/core/page/dashboard_view/dashboard_view.js:169 frappe/printing/page/print_format_builder/print_format_builder_start.html:8 frappe/printing/page/print_format_builder_beta/print_format_builder_beta.js:46 frappe/printing/page/print_format_builder_beta/print_format_builder_beta.js:85 frappe/public/js/frappe/form/controls/markdown_editor.js:31 frappe/public/js/frappe/form/footer/form_timeline.js:670 frappe/public/js/frappe/form/footer/form_timeline.js:678 frappe/public/js/frappe/form/templates/address_list.html:13 frappe/public/js/frappe/form/templates/contact_list.html:13 frappe/public/js/frappe/form/toolbar.js:781 frappe/public/js/frappe/views/reports/query_report.js:891 frappe/public/js/frappe/views/reports/query_report.js:1813 frappe/public/js/frappe/widgets/base_widget.js:64 frappe/public/js/frappe/widgets/chart_widget.js:299 frappe/public/js/frappe/widgets/number_card_widget.js:359 frappe/templates/discussions/reply_card.html:29 frappe/templates/discussions/reply_section.html:29 frappe/workflow/page/workflow_builder/workflow_builder.js:46 frappe/workflow/page/workflow_builder/workflow_builder.js:84
frappe,P2,missing,Edit mode,Mode édition,frappe/desk/doctype/note/note.js:11
frappe,P2,missing,Element Selector,Sélecteur d'éléments,frappe/desk/doctype/form_tour_step/form_tour_step.json
frappe,P2,missing,Email Header,En-tête de l'e-mail,frappe/desk/doctype/notification_log/notification_log.json
frappe,P2,missing,Email ID,Identifiant de courrier électronique,frappe/contacts/doctype/contact/contact.py:131 frappe/contacts/doctype/contact_email/contact_email.json frappe/core/doctype/user_email/user_email.json frappe/email/doctype/email_rule/email_rule.json
frappe,P2,missing,Email Retry Limit,Limite de tentatives d'envoi d'e-mails,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Email Sent At,E-mail envoyé à,frappe/core/doctype/user_invitation/user_invitation.json
frappe,P2,missing,Email Threads on Assigned Document,Discussions par courrier électronique sur le document attribué,frappe/desk/doctype/notification_settings/notification_settings.json
frappe,P2,missing,Email is mandatory to create User Email,L'e-mail est obligatoire pour créer l'e-mail de l'utilisateur,frappe/core/doctype/user/user.js:273
frappe,P2,missing,Emails,E-mails,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Enable Prepared Report,Activer le rapport préparé,frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.json
frappe,P2,missing,Enable Rate Limit,Activer la limite de débit,frappe/core/doctype/server_script/server_script.json
frappe,P2,missing,Enable Scheduler,Activer le planificateur,frappe/core/doctype/rq_job/rq_job_list.js:32
frappe,P2,missing,"Enable if on click
opens modal.","Activer si on clique
ouvre modal.",frappe/desk/doctype/form_tour_step/form_tour_step.json
frappe,P2,missing,Enabled Scheduler,Planificateur activé,frappe/core/doctype/rq_job/rq_job_list.js:38
frappe,P2,missing,Enables Calendar and Gantt views.,Active les vues Calendrier et Gantt.,frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,missing,Enabling this will submit documents in background,L'activation de cette option soumettra les documents en arrière-plan,frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,missing,Encrypt Backups,Chiffrer les sauvegardes,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,End,Fin,frappe/core/report/prepared_report_analytics/prepared_report_analytics.py:51
frappe,P2,missing,End Date,Date de fin,frappe/automation/doctype/auto_repeat/auto_repeat.json frappe/automation/doctype/auto_repeat/auto_repeat.py:150 frappe/core/doctype/audit_trail/audit_trail.json frappe/public/js/frappe/utils/common.js:425 frappe/website/doctype/web_page/web_page.json
frappe,P2,missing,Ended At,Terminé à,frappe/core/doctype/rq_job/rq_job.json frappe/core/doctype/submission_queue/submission_queue.json
frappe,P2,missing,Energy Point,Point d'énergie,frappe/desk/doctype/notification_log/notification_log.json
frappe,P2,missing,Enqueued By,Mis en file d'attente par,frappe/core/doctype/submission_queue/submission_queue.json
frappe,P2,missing,Enqueued creation of indexes,Création d'index en file d'attente,frappe/core/doctype/recorder/recorder.py:125
frappe,P2,missing,Error,Erreur,frappe/core/api/user_invitation.py:73 frappe/core/api/user_invitation.py:78 frappe/core/api/user_invitation.py:84 frappe/core/api/user_invitation.py:115 frappe/core/doctype/communication/communication.json frappe/core/doctype/data_import/data_import.json frappe/core/doctype/error_log/error_log.json frappe/core/doctype/prepared_report/prepared_report.json frappe/core/doctype/user_invitation/user_invitation.py:95 frappe/core/doctype/user_invitation/user_invitation.py:99 frappe/core/doctype/user_invitation/user_invitation.py:102 frappe/core/doctype/user_invitation/user_invitation.py:125 frappe/core/doctype/user_invitation/user_invitation.py:127 frappe/desk/page/backups/backups.js:37 frappe/email/doctype/email_queue/email_queue.json frappe/email/doctype/email_queue_recipient/email_queue_recipient.json frappe/integrations/doctype/integration_request/integration_request.json frappe/integrations/doctype/webhook_request_log/webhook_request_log.json frappe/public/js/frappe/ui/messages.js:22
frappe,P2,missing,Error Logs,Journaux d'erreurs,frappe/core/workspace/build/build.json
frappe,P2,missing,Error Message,Message d'erreur,frappe/core/doctype/prepared_report/prepared_report.json
frappe,P2,missing,"Error validating ""Ignore User Permissions""",Erreur lors de la validation de « Ignorer les autorisations utilisateur »,frappe/desk/search.py:248
frappe,P2,missing,Errors,Erreurs,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Event Frequency,Fréquence des événements,frappe/core/doctype/server_script/server_script.json
frappe,P2,missing,Event Reminders,Rappels d'événements,frappe/desk/doctype/notification_settings/notification_settings.json
frappe,P2,missing,Exact Copies,Copies exactes,frappe/core/doctype/recorder_query/recorder_query.json
frappe,P2,missing,Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,Exemple : définir cette valeur sur 24h00 déconnectera un utilisateur s'il n'est pas actif pendant 24h00.,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Excel,Exceller,frappe/core/doctype/data_export/data_export.json
frappe,P2,missing,Exception,Exception,frappe/core/doctype/data_import_log/data_import_log.json frappe/core/doctype/rq_job/rq_job.json frappe/core/doctype/submission_queue/submission_queue.json
frappe,P2,missing,Executing...,Exécution...,frappe/desk/doctype/system_console/system_console.js:18
frappe,P2,missing,Existing Role,Rôle existant,frappe/core/doctype/role_replication/role_replication.json
frappe,P2,missing,Expired,Expiré,frappe/core/doctype/communication/communication.json frappe/core/doctype/user_invitation/user_invitation.json
frappe,P2,missing,Expires On,Expire le,frappe/core/doctype/document_share_key/document_share_key.json
frappe,P2,missing,Export Errored Rows,Exporter les lignes erronées,frappe/core/doctype/data_import/data_import.js:87 frappe/public/js/frappe/data_import/import_preview.js:199
frappe,P2,missing,Export Import Log,Journal d'importation d'exportation,frappe/core/doctype/data_import/data_import.js:544
frappe,P2,missing,Export the data without any header notes and column descriptions,Exportez les données sans notes d'en-tête ni descriptions de colonnes,frappe/core/doctype/data_export/data_export.json
frappe,P2,missing,Export without main header,Exporter sans en-tête principal,frappe/core/doctype/data_export/data_export.json
frappe,P2,missing,Expression,Expression,frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,missing,Expression (old style),Expression (style ancien),frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,missing,External,Externe,frappe/desk/doctype/desktop_icon/desktop_icon.json
frappe,P2,missing,External Link,Lien externe,frappe/desk/doctype/workspace/workspace.json frappe/public/js/frappe/views/workspace/workspace.js:440
frappe,P2,missing,Fail,Échouer,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Failed,Échoué,frappe/core/doctype/activity_log/activity_log.json frappe/core/doctype/scheduled_job_log/scheduled_job_log.json frappe/core/doctype/submission_queue/submission_queue.json frappe/integrations/doctype/integration_request/integration_request.json
frappe,P2,missing,Failed Emails,E-mails ayant échoué,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Failed Job Count,Nombre de travaux ayant échoué,frappe/core/doctype/rq_worker/rq_worker.json
frappe,P2,missing,Failed Jobs,Travaux échoués,frappe/desk/doctype/system_health_report_workers/system_health_report_workers.json
frappe,P2,missing,Failed Logins (Last 30 days),Échec de connexion (30 derniers jours),frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Failed to delete {0} documents: {1},Échec de la suppression des documents {0} : {1},frappe/desk/reportview.py:638
frappe,P2,missing,Failed to enable scheduler: {0},Échec de l'activation du planificateur : {0},frappe/core/doctype/rq_job/rq_job_list.js:42
frappe,P2,missing,Failed to generate names from the series,Échec de la génération des noms de la série,frappe/core/doctype/document_naming_settings/document_naming_settings.py:249
frappe,P2,missing,Failed to generate preview of series,Échec de la génération d'un aperçu de la série,frappe/core/doctype/document_naming_settings/document_naming_settings.js:75
frappe,P2,missing,Failed to send notification email,Échec de l'envoi de l'e-mail de notification,frappe/desk/doctype/notification_log/notification_log.py:43
frappe,P2,missing,Failed to update global settings,Échec de la mise à jour des paramètres globaux,frappe/desk/page/setup_wizard/setup_wizard.py:24
