app,priority,status,source_text,translated_text,refs
erpnext,P3,missing,Scheduler is inactive. Cannot merge accounts.,Le planificateur est inactif. Impossible de fusionner les comptes.,erpnext/accounts/doctype/ledger_merge/ledger_merge.py:39
erpnext,P3,missing,Scheduling...,Planification...,erpnext/utilities/doctype/rename_tool/rename_tool.js:23
erpnext,P3,missing,Scrap & Process Loss,Rebuts et pertes de processus,erpnext/manufacturing/doctype/bom/bom.json
erpnext,P3,missing,Scrap Asset,Actif mis au rebut,erpnext/assets/doctype/asset/asset.js:104
erpnext,P3,missing,Scrap Cost Per Qty,Coût de la ferraille par quantité,erpnext/subcontracting/doctype/subcontracting_receipt_item/subcontracting_receipt_item.json
erpnext,P3,missing,Scrap Item Code,Code d'article mis au rebut,erpnext/manufacturing/doctype/job_card_scrap_item/job_card_scrap_item.json
erpnext,P3,missing,Scrap Item Name,Nom de l'article mis au rebut,erpnext/manufacturing/doctype/job_card_scrap_item/job_card_scrap_item.json
erpnext,P3,missing,Scrap Items Generated,Articles de rebut générés,erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.json
erpnext,P3,missing,Scrap date cannot be before purchase date,La date de mise au rebut ne peut pas être antérieure à la date d'achat,erpnext/assets/doctype/asset/depreciation.py:382
erpnext,P3,missing,Secondary Party,Parti secondaire,erpnext/accounts/doctype/party_link/party_link.json
erpnext,P3,missing,Secondary Role,Rôle secondaire,erpnext/accounts/doctype/party_link/party_link.json
erpnext,P3,missing,Select Accounting Dimension.,Sélectionnez Dimension comptable.,erpnext/accounts/report/profitability_analysis/profitability_analysis.py:22
erpnext,P3,missing,Select Columns and Filters,Sélectionner des colonnes et des filtres,erpnext/edi/doctype/code_list/code_list_import.js:109
erpnext,P3,missing,Select Company Address,Sélectionnez l'adresse de l'entreprise,erpnext/public/js/print.js:102
erpnext,P3,missing,Select Corrective Operation,Sélectionnez une opération corrective,erpnext/manufacturing/doctype/job_card/job_card.js:533
erpnext,P3,missing,Select Dimension,Sélectionnez une dimension,erpnext/accounts/report/dimension_wise_accounts_balance_report/dimension_wise_accounts_balance_report.js:57
erpnext,P3,missing,Select Dispatch Address ,Sélectionnez l'adresse d'expédition,erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json
erpnext,P3,missing,Select Items for Quality Inspection,Sélectionner les articles pour l'inspection de la qualité,erpnext/public/js/controllers/transaction.js:2841
erpnext,P3,missing,Select Job Worker Address,Sélectionnez l'adresse du travailleur,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.json
erpnext,P3,missing,Select Time,Sélectionnez l'heure,erpnext/www/book_appointment/index.js:73
erpnext,P3,missing,Select View,Sélectionnez la vue,erpnext/accounts/report/balance_sheet/balance_sheet.js:28 erpnext/accounts/report/profit_and_loss_statement/profit_and_loss_statement.js:28
erpnext,P3,missing,Select Vouchers to Match,Sélectionnez les bons à faire correspondre,erpnext/public/js/bank_reconciliation_tool/dialog_manager.js:251
erpnext,P3,missing,Select Warehouses to get Stock for Materials Planning,Sélectionnez les entrepôts pour obtenir le stock pour la planification des matériaux,erpnext/manufacturing/doctype/production_plan/production_plan.js:551
erpnext,P3,missing,Select the Default Workstation where the Operation will be performed. This will be fetched in BOMs and Work Orders.,Sélectionnez le poste de travail par défaut sur lequel l'opération sera effectuée. Cela sera récupéré dans les nomenclatures et les bons de travail.,erpnext/manufacturing/doctype/operation/operation.js:25
erpnext,P3,missing,Select the Item to be manufactured.,Sélectionnez l'article à fabriquer.,erpnext/manufacturing/doctype/work_order/work_order.js:1121
erpnext,P3,missing,"Select the Item to be manufactured. The Item name, UoM, Company, and Currency will be fetched automatically.","Sélectionnez l'article à fabriquer. Le nom de l'article, l'UdM, la société et la devise seront récupérés automatiquement.",erpnext/manufacturing/doctype/bom/bom.js:928
erpnext,P3,missing,Select the Warehouse,Sélectionnez l'entrepôt,erpnext/manufacturing/doctype/production_plan/production_plan.js:432 erpnext/manufacturing/doctype/production_plan/production_plan.js:445
erpnext,P3,missing,Select the date,Sélectionnez la date,erpnext/assets/doctype/asset/asset.js:807
erpnext,P3,missing,Select the date and your timezone,Sélectionnez la date et votre fuseau horaire,erpnext/www/book_appointment/index.html:16
erpnext,P3,missing,Select the raw materials (Items) required to manufacture the Item,Sélectionnez les matières premières (Articles) nécessaires à la fabrication de l'Article,erpnext/manufacturing/doctype/bom/bom.js:947
erpnext,P3,missing,"Select whether to get items from a Sales Order or a Material Request. For now select <b>Sales Order</b>.
 A Production Plan can also be created manually where you can select the Items to manufacture.","Sélectionnez s'il faut obtenir les articles d'une commande client ou d'une demande de matériel. Pour l’instant, sélectionnez <b>Sales Order</b>.
 Un plan de production peut également être créé manuellement dans lequel vous pouvez sélectionner les articles à fabriquer.",erpnext/manufacturing/doctype/production_plan/production_plan.js:707
erpnext,P3,missing,Selected Print Format does not exist.,Le format d'impression sélectionné n'existe pas.,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts.py:121
erpnext,P3,missing,Selected Vouchers,Bons sélectionnés,erpnext/accounts/doctype/repost_payment_ledger/repost_payment_ledger.json
erpnext,P3,missing,Selected date is,La date sélectionnée est,erpnext/www/book_appointment/index.html:43
erpnext,P3,missing,Selected document must be in submitted state,Le document sélectionné doit être dans l'état soumis,erpnext/public/js/bulk_transaction_processing.js:34
erpnext,P3,missing,Sell Asset,Vendre un actif,erpnext/assets/doctype/asset/asset.js:112
erpnext,P3,missing,Semi Finished Good / Finished Good,Bien semi-fini / Bien fini,erpnext/manufacturing/doctype/job_card/job_card.json
erpnext,P3,missing,Semi Finished Goods / Finished Goods,Produits semi-finis/produits finis,erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json
erpnext,P3,missing,Send Emails,Envoyer des e-mails,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts.js:11
erpnext,P3,missing,Sequential,Séquentiel,erpnext/telephony/doctype/incoming_call_settings/incoming_call_settings.json
erpnext,P3,missing,Serial / Batch Bundle Missing,Lot de séries/lots manquant,erpnext/accounts/doctype/pos_invoice/pos_invoice.py:487
erpnext,P3,missing,Serial / Batch Nos,Numéros de série/lot,erpnext/public/js/utils.js:126
erpnext,P3,missing,Serial No Already Assigned,Numéro de série déjà attribué,erpnext/controllers/selling_controller.py:106
erpnext,P3,missing,Serial No Range,Numéro de série,erpnext/public/js/utils/serial_no_batch_selector.js:259
erpnext,P3,missing,Serial No {0} already exists,Le numéro de série {0} existe déjà,erpnext/public/js/utils/serial_no_batch_selector.js:590
erpnext,P3,missing,Serial No {0} already scanned,Numéro de série {0} déjà scanné,erpnext/public/js/utils/barcode_scanner.js:342
erpnext,P3,missing,Serial No {0} is already added,Le numéro de série {0} est déjà ajouté,erpnext/public/js/utils/barcode_scanner.js:435
erpnext,P3,missing,Serial No {0} is already assigned to customer {1}. Can only be returned against the customer {1},Le numéro de série {0} est déjà attribué au client {1}. Ne peut être retourné que contre le client {1},erpnext/controllers/selling_controller.py:103
erpnext,P3,missing,Serial Nos / Batch Nos,Numéros de série/numéros de lots,erpnext/public/js/utils/serial_no_batch_selector.js:20 erpnext/public/js/utils/serial_no_batch_selector.js:194
erpnext,P3,missing,Serial and Batch Bundle {0} is already used in {1} {2}.,Le bundle série et lot {0} est déjà utilisé dans {1} {2}.,erpnext/controllers/stock_controller.py:155
erpnext,P3,missing,Serial and Batch Details,Détails des séries et des lots,erpnext/subcontracting/doctype/subcontracting_receipt_item/subcontracting_receipt_item.json
erpnext,P3,missing,Service Cost Per Qty,Coût du service par quantité,erpnext/subcontracting/doctype/subcontracting_order_item/subcontracting_order_item.json erpnext/subcontracting/doctype/subcontracting_receipt_item/subcontracting_receipt_item.json
erpnext,P3,missing,Service Expense Total Amount,Montant total des dépenses de service,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json
erpnext,P3,missing,Service Expenses,Frais de service,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json
erpnext,P3,missing,Service Item,Article de service,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.json
erpnext,P3,missing,Service Item Qty,Quantité d'article de service,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.json
erpnext,P3,missing,Service Item Qty / Finished Good Qty,Quantité d'article de service/quantité de produit fini,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.json
erpnext,P3,missing,Service Item UOM,UdM de l'article de service,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.json
erpnext,P3,missing,Service Item {0} is disabled.,L'élément de service {0} est désactivé.,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.py:64
erpnext,P3,missing,Service Item {0} must be a non-stock item.,L'article de service {0} doit être un article hors stock.,erpnext/subcontracting/doctype/subcontracting_bom/subcontracting_bom.py:67 erpnext/subcontracting/doctype/subcontracting_order/subcontracting_order.py:175
erpnext,P3,missing,Service Items,Articles de service,erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.json erpnext/subcontracting/doctype/subcontracting_order/subcontracting_order.json
erpnext,P3,missing,Service Level Agreement for {0} {1} already exists.,L’accord de niveau de service pour {0} {1} existe déjà.,erpnext/support/doctype/service_level_agreement/service_level_agreement.py:176
erpnext,P3,missing,Service Level Name,Nom du niveau de service,erpnext/support/doctype/service_level_agreement/service_level_agreement.json
erpnext,P3,missing,Set Delivery Warehouse,Définir l'entrepôt de livraison,erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.json
erpnext,P3,missing,Set Finished Good Quantity,Ensemble fini bonne quantité,erpnext/manufacturing/doctype/job_card/job_card.js:404 erpnext/manufacturing/doctype/job_card/job_card.js:473
erpnext,P3,missing,Set Operating Cost / Scrap Items From Sub-assemblies,Définir les coûts d'exploitation/les articles mis au rebut à partir des sous-ensembles,erpnext/manufacturing/doctype/manufacturing_settings/manufacturing_settings.json
erpnext,P3,missing,Set Operating Cost Based On BOM Quantity,Définir le coût d'exploitation en fonction de la quantité de nomenclature,erpnext/manufacturing/doctype/bom_operation/bom_operation.json
erpnext,P3,missing,Set Parent Row No in Items Table,Définir le numéro de ligne parent dans le tableau des éléments,erpnext/manufacturing/doctype/bom_creator/bom_creator.py:90
erpnext,P3,missing,Set Process Loss Item Quantity,Définir la quantité d'articles perdus lors du processus,erpnext/manufacturing/doctype/bom/bom.js:974
erpnext,P3,missing,Set Project Status,Définir le statut du projet,erpnext/projects/doctype/project/project.js:149 erpnext/projects/doctype/project/project.js:157 erpnext/projects/doctype/project/project.js:171
erpnext,P3,missing,Set Response Time for Priority {0} in row {1}.,Définissez le temps de réponse pour la priorité {0} dans la ligne {1}.,erpnext/support/doctype/service_level_agreement/service_level_agreement.py:82 erpnext/support/doctype/service_level_agreement/service_level_agreement.py:90
erpnext,P3,missing,Set Valuation Rate Based on Source Warehouse,Définir le taux de valorisation en fonction de l'entrepôt source,erpnext/manufacturing/doctype/bom_creator/bom_creator.json
erpnext,P3,missing,Set quantity of process loss item:,Définir la quantité d'éléments de perte de processus :,erpnext/manufacturing/doctype/bom/bom.js:964
erpnext,P3,missing,Set the Planned Start Date (an Estimated Date at which you want the Production to begin),Définissez la date de début prévue (une date estimée à laquelle vous souhaitez que la production commence),erpnext/manufacturing/doctype/work_order/work_order.js:1178
erpnext,P3,missing,Set {0} in asset category {1} for company {2},Définir {0} dans la catégorie d'actifs {1} pour la société {2},erpnext/assets/doctype/asset/asset.py:878
erpnext,P3,missing,Sets 'Accepted Warehouse' in each row of the Items table.,Définit « Entrepôt accepté » dans chaque ligne du tableau Articles.,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.json
erpnext,P3,missing,Sets 'Rejected Warehouse' in each row of the Items table.,Définit « Entrepôt rejeté » dans chaque ligne du tableau Articles.,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.json
